pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCUSDT,08/02-10/31,-11.586904,0.0,40,-0.28967258,18,62,2881,2.1526341,-3.7544608
KSMUSDT-UNIUSDT,08/02-10/31,-0.3467734,0.0,26,-0.013337438,13,39,2881,0.90941596,-1.3753948
AXSUSDT-UNIUSDT,08/02-10/31,-8.266181,0.0,25,-0.33064723,13,37,2881,3.0980241,-4.9736223
LDOUSDC-RDNTUSDT,08/02-10/31,1.8955083,0.0,16,0.11846927,10,22,2881,0.53662556,-0.2487701
NEARUSDT-XTZUSDT,08/02-10/31,-10.417717,0.0,39,-0.26712096,19,59,2881,1.0558189,-3.6980813
APTUSDC-APTUSDT,08/02-10/31,-1.6943674,0.0,19,-0.08917723,7,31,2881,0.8532584,-0.8164546
LDOUSDC-LDOUSDT,08/02-10/31,0.6367343,0.0,10,0.06367343,7,13,2881,0.3673365,-0.1288475
GMTUSDT-SANDUSDT,08/02-10/31,-1.723242,0.0,30,-0.057441402,20,40,2881,0.9533034,-3.3824215
ONEUSDT-XRPUSDC,08/02-10/31,20.816803,0.0,33,0.6308122,21,45,2881,3.1903627,-1.8112365
ETHUSDC-STETHUSDT,08/02-10/31,2.3962522,0.0,28,0.08558043,15,41,2881,2.6191204,-0.76430565
ETCUSDT-XRPUSDT,08/02-10/31,3.2559862,0.0,38,0.085683845,22,54,2881,1.4837713,-0.39263633
ARUSDT-FILUSDT,08/02-10/31,0.44123554,0.0,51,0.0086516775,26,76,2881,5.8324666,-15.585955
ARKMUSDT-DOTUSDT,08/02-10/31,2.9144902,0.0,36,0.08095806,22,50,2881,0.9937159,-0.8143245
THETAUSDT-XRPUSDC,08/02-10/31,10.932735,0.0,22,0.49694252,13,31,2881,6.0982184,-2.597003
FLOWUSDT-MASKUSDT,08/02-10/31,0.9518665,0.0,47,0.02025248,23,71,2881,3.4304276,-2.6822035
BATUSDT-QTUMUSDT,08/02-10/31,-3.9308054,0.0,29,-0.13554502,13,45,2881,1.7429199,-1.8971384
GRTUSDT-RDNTUSDT,08/02-10/31,-9.25981,0.0,34,-0.27234736,17,51,2881,0.9862398,-3.4310486
ONEUSDT-XRPUSDT,08/02-10/31,20.497608,0.0,34,0.6028708,21,47,2881,3.378655,-1.8080275
ETHUSDT-STETHUSDT,08/02-10/31,3.9489856,0.0,30,0.13163285,18,42,2881,2.6920042,-0.94209856
ETCUSDT-XRPUSDC,08/02-10/31,3.9186852,0.0,37,0.10591041,23,51,2881,1.6786542,-0.38593954
AXSUSDT-GMTUSDT,08/02-10/31,13.81935,0.0,38,0.3636671,27,49,2881,6.9465127,-5.062824
ARKMUSDT-SANDUSDT,08/02-10/31,2.848997,0.0,43,0.06625575,27,59,2881,0.9931059,-0.7832827
THETAUSDT-XRPUSDT,08/02-10/31,10.213486,0.0,23,0.4440646,14,32,2881,5.4551234,-2.5866563
AVAXUSDC-AVAXUSDT,08/02-10/31,0.029248,0.0,27,0.0010832592,13,41,2881,1.2833608,-0.69637215
BATUSDT-LTCUSDC,08/02-10/31,-0.47455418,0.0,34,-0.013957476,18,50,2881,2.1060266,-1.9348081
ARBUSDC-ARBUSDT,08/02-10/31,-0.09091437,0.0,17,-0.005347904,6,28,2881,0.31284943,-0.21963659
RVNUSDT-UNIUSDT,08/02-10/31,-1.8367009,0.0,44,-0.041743204,22,66,2881,2.036708,-3.0772157
ETHUSDC-ETHUSDT,08/02-10/31,-1.3630176,0.0,14,-0.0973584,5,23,2881,0.026177198,-0.22663702
APTUSDC-MAGICUSDT,08/02-10/31,0.84020525,0.0,32,0.026256414,16,48,2881,2.1861057,-2.2031217
AXSUSDT-GMTUSDC,08/02-10/31,7.1750474,0.0,40,0.17937618,26,54,2881,9.825605,-4.777216
ARKMUSDT-SANDUSDC,08/02-10/31,3.0583596,0.0,46,0.066486076,25,67,2881,1.190483,-0.43377134
HFTUSDT-SUIUSDC,08/02-10/31,-4.851522,0.0,40,-0.121288046,21,59,2881,2.2729664,-5.2295365
MANAUSDT-XRPUSDT,08/02-10/31,-8.660524,0.0,31,-0.27937177,14,48,2881,8.563856,-7.7382545
BATUSDT-LTCUSDT,08/02-10/31,0.8806143,0.0,33,0.02668528,19,47,2881,2.109593,-1.9299875
ROSEUSDT-WAXPUSDT,08/02-10/31,2.1771011,0.0,8,0.27213764,5,11,2881,1.8809738,-1.0131027
