tag,kind,run_id,sharpe,pnl,max_dd,cost_ratio,trades,pairs,costs
c0p28_pv0p45,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p28_pv0p45_vm10055_ts1p5,3.746450301658743,1396.3331423227792,-427.6648808304453,0.11515687124835415,4677,55,160.79735589027405
c0p28_pv0p45,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p28_pv0p45_vm10055_ts1p5,3.3833167293890565,1195.1011281008832,-438.99864838598296,0.2293860508616185,4677,55,274.13952815532684
c0p30_pv0p40,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p30_pv0p40_vm10055_ts1p5,3.7485409547897603,1632.6374062655086,-427.6648808304453,0.10829147650835495,4655,58,176.80071532726288
c0p30_pv0p40,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p30_pv0p40_vm10055_ts1p5,3.42487676842958,1414.855633069179,-438.99864838598296,0.21290329335784455,4655,58,301.2274239063263
c0p34_pv0p35,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_vm10055_ts1p5,4.572264955885392,2463.524210899661,-536.9894782238407,0.08274651469117911,4659,58,203.8480423092842
c0p34_pv0p35,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_vm10055_ts1p5,4.277204006562261,2196.5158855829213,-525.8645280686324,0.15835298631172012,4659,58,347.82484996318817
c0p40_pv0p30,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p40_pv0p30_vm10055_ts1p5,3.9269906030608426,1907.6660275042523,-506.7065836205729,0.1050896137775036,4735,59,200.47588604688644
c0p40_pv0p30,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p40_pv0p30_vm10055_ts1p5,3.6246898565237418,1673.7326969475835,-494.83613516023615,0.20428384267354213,4735,59,341.9165469408035
c0p50_pv0p25,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p50_pv0p25_vm10055_ts1p5,3.777155559475503,1787.6980033473228,-505.8788090813905,0.10379469000396585,4773,63,185.55356007814407
c0p50_pv0p25,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p50_pv0p25_vm10055_ts1p5,3.4684921705980525,1557.4952899907657,-502.0623379442841,0.20301773385987537,4773,63,316.1991642713547
