pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-ETHDAI,12/12-01/11,-19.778234,0.0,8,-2.4722793,0,16,961,0.0,-10.840607
ATOMUSDT-CHZUSDT,12/12-01/11,0.29721785,0.0,4,0.07430446,3,5,961,0.7170828,-0.7292469
FLOWUSDT-GMTUSDC,12/12-01/11,1.5785773,0.0,2,0.78928864,2,2,961,1.0922236,-0.009867965
ADAUSDT-DOGEUSDT,12/12-01/11,-3.0178905,0.0,6,-0.5029817,3,9,961,1.1762995,-3.181663
MANAUSDT-XTZUSDT,12/12-01/11,-0.3509875,0.0,3,-0.116995834,1,5,961,0.40786391,-0.5424782
WAXPUSDT-XLMUSDC,12/12-01/11,1.7245787,0.0,1,1.7245787,1,1,961,1.7568104,-0.032231662
ACHUSDT-PENDLEUSDT,12/12-01/11,1.122123,0.0,2,0.5610615,1,3,961,1.9908068,-0.8280906
BTCDAI-METHUSDT,12/12-01/11,-8.846371,0.0,6,-1.4743952,2,10,961,0.032569803,-8.741967
ATOMUSDT-MANAUSDT,12/12-01/11,0.007564664,0.0,2,0.003782332,1,3,961,0.7650279,-0.7405892
PENDLEUSDT-ZILUSDT,12/12-01/11,-2.4152827,0.0,3,-0.80509424,0,6,961,0.0,-1.0259373
ADAUSDT-DOGEUSDC,12/12-01/11,-3.2669477,0.0,6,-0.5444913,3,9,961,1.2718902,-3.2808957
ALGOUSDT-PENDLEUSDT,12/12-01/11,0.5052993,0.0,2,0.25264966,1,3,961,0.9902668,-0.45579663
CHZUSDC-GALAUSDT,12/12-01/11,0.07676515,0.0,3,0.025588384,2,4,961,0.17234258,-0.047453586
GALAUSDT-MANAUSDT,12/12-01/11,-0.6667692,0.0,4,-0.1666923,1,7,961,0.34889424,-0.77617925
ETHEUR-SNXUSDT,12/12-01/11,-1.866103,0.0,3,-0.6220344,1,5,961,0.36725694,-1.3441606
DYDXUSDT-LTCUSDT,12/12-01/11,-1.9027352,0.0,4,-0.4756838,1,7,961,0.0839131,-1.5630251
APEUSDC-GALAUSDT,12/12-01/11,0.6751144,0.0,2,0.3375572,1,3,961,1.846113,-1.1045071
ADAUSDC-CHZUSDT,12/12-01/11,0.8682672,0.0,3,0.2894224,2,4,961,1.4598463,-0.6942634
GMTUSDC-POLUSDT,12/12-01/11,0.18725896,0.0,2,0.09362948,2,2,961,0.10826059,-0.0038707035
CHZUSDT-GALAUSDT,12/12-01/11,0.048267275,0.0,2,0.024133638,1,3,961,0.17693739,-0.05227561
JSTUSDT-MASKUSDT,12/12-01/11,-0.23711383,0.0,7,-0.033873405,3,11,961,0.95365936,-1.401372
BCHUSDT-ETCUSDT,12/12-01/11,1.5327837,0.0,3,0.5109279,3,3,961,1.0255182,-0.018159969
DYDXUSDT-LTCUSDC,12/12-01/11,-2.7509992,0.0,5,-0.55019987,1,9,961,0.09976304,-2.046018
APEUSDT-GALAUSDT,12/12-01/11,-0.890466,0.0,4,-0.2226165,2,6,961,0.08021567,-0.5387198
ADAUSDT-CHZUSDT,12/12-01/11,0.8868655,0.0,3,0.29562184,2,4,961,1.4256017,-0.61415565
GMTUSDT-POLUSDT,12/12-01/11,0.14768894,0.0,2,0.07384447,2,2,961,0.11309728,-0.003700247
CHZUSDT-RPLUSDT,12/12-01/11,1.9030455,0.0,1,1.9030455,1,1,961,1.9333284,-0.030282853
JSTUSDT-PENDLEUSDT,12/12-01/11,-0.75259674,0.0,2,-0.37629837,1,3,961,1.7834129,-2.5023496
ETCUSDT-FXSUSDT,12/12-01/11,-12.344024,0.0,10,-1.2344024,5,15,961,1.86964,-9.835576
MASKUSDT-WAXPUSDT,12/12-01/11,-15.506082,0.0,6,-2.584347,2,10,961,0.38768795,-6.8196454
FLOWUSDT-SANDUSDT,12/12-01/11,-1.3229814,0.0,4,-0.33074534,1,7,961,0.18530226,-0.62082344
ADAUSDC-ATOMUSDT,12/12-01/11,-4.5121703,0.0,5,-0.90243405,1,9,961,0.60754526,-3.1870213
ALGOUSDT-RDNTUSDT,12/12-01/11,2.0342634,0.0,3,0.6780878,2,4,961,1.4000784,-0.5316733
CHZUSDT-PENDLEUSDT,12/12-01/11,2.4558327,0.0,7,0.35083324,3,11,961,3.3779995,-1.5226444
JSTUSDT-TRXUSDC,12/12-01/11,-1.4928734,0.0,2,-0.7464367,1,3,961,0.07961265,-1.5547316
ETCUSDT-LINKUSDC,12/12-01/11,-1.4351785,0.0,12,-0.11959821,5,19,961,2.0550017,-2.5252426
PENDLEUSDT-SNXUSDT,12/12-01/11,-5.6877604,0.0,6,-0.9479601,0,12,961,0.0,-2.631042
FLOWUSDT-SANDUSDC,12/12-01/11,0.78497136,0.0,3,0.26165712,2,4,961,1.1988245,-0.43574885
ADAUSDC-GALAUSDT,12/12-01/11,0.8071093,0.0,1,0.8071093,1,1,961,0.8392707,-0.03216144
IDUSDT-ZILUSDT,12/12-01/11,2.7523398,0.0,1,2.7523398,1,1,961,2.7595181,-0.007178324
CHZUSDT-ETCUSDT,12/12-01/11,0.0,0.0,0,0.0,0,0,961,0.0,0.0
JSTUSDT-TRXUSDT,12/12-01/11,-1.4382269,0.0,2,-0.71911347,1,3,961,0.1286172,-1.5487242
ETCUSDT-LINKUSDT,12/12-01/11,-2.7888799,0.0,12,-0.23240666,5,19,961,1.8561431,-2.3761666
APEUSDC-SNXUSDT,12/12-01/11,0.38079667,0.0,2,0.19039834,1,3,961,0.7844172,-0.31526437
PENDLEUSDT-TRXUSDT,12/12-01/11,1.1202601,0.0,1,1.1202601,1,1,961,1.1329147,-0.012654528
ADAUSDT-ATOMUSDT,12/12-01/11,2.531901,0.0,3,0.84396696,2,4,961,2.1303759,-0.094867244
ALGOUSDT-LINKUSDC,12/12-01/11,0.31678888,0.0,2,0.15839444,2,2,961,0.25692064,-0.013599126
CHZUSDT-LINKUSDC,12/12-01/11,-0.82881886,0.0,1,-0.82881886,0,2,961,0.0,-0.80553365
DGBUSDT-PENDLEUSDT,12/12-01/11,2.2703695,0.0,6,0.37839493,4,8,961,3.9761012,-4.56114
AXSUSDT-GMTUSDC,12/12-01/11,0.53086746,0.0,1,0.53086746,1,1,961,0.543175,-0.012307522
APEUSDT-SNXUSDT,12/12-01/11,0.88134307,0.0,1,0.88134307,1,1,961,0.9318056,-0.050462533
PENDLEUSDT-TRXUSDC,12/12-01/11,1.1839118,0.0,1,1.1839118,1,1,961,1.1964602,-0.012548463
ADAUSDT-GALAUSDT,12/12-01/11,2.1213007,0.0,2,1.0606503,2,2,961,1.2911283,-0.03220322
ALGOUSDT-XTZUSDT,12/12-01/11,0.4045025,0.0,4,0.10112563,2,6,961,1.1655464,-0.6376538
CHZUSDT-LINKUSDT,12/12-01/11,0.0,0.0,0,0.0,0,0,961,0.0,0.0
DGBUSDT-SPELLUSDT,12/12-01/11,2.1957214,0.0,2,1.0978607,2,2,961,1.8523237,-0.017661465
LINKUSDC-XRPUSDT,12/12-01/11,-0.924289,0.0,7,-0.13204129,3,11,961,2.2642572,-3.2062402
APEUSDT-GODSUSDT,12/12-01/11,-0.9918233,0.0,2,-0.49591166,1,3,961,1.34089,-2.2931674
LUNAUSDT-USTCUSDT,12/12-01/11,0.49113256,0.0,4,0.12278314,2,6,961,0.75189394,-0.2614009
ADAUSDC-LINKUSDT,12/12-01/11,4.546341,0.0,7,0.6494773,6,8,961,2.626337,-0.53027374
ALGOUSDT-ZILUSDT,12/12-01/11,1.8034283,0.0,3,0.60114276,2,4,961,1.278974,-0.11139796
DOGEEUR-XRPEUR,12/12-01/11,3.1789908,0.0,6,0.5298318,5,7,961,3.5550444,-3.2931006
SLPUSDT-WAXPUSDT,12/12-01/11,1.6890814,0.0,1,1.6890814,1,1,961,1.697733,-0.008651614
LINKUSDT-XRPUSDT,12/12-01/11,0.15835845,0.0,7,0.022622636,3,11,961,2.0716243,-1.7214283
APEUSDC-RVNUSDT,12/12-01/11,0.0,0.0,0,0.0,0,0,961,0.0,0.0
NEXOUSDT-XLMUSDT,12/12-01/11,0.0,0.0,0,0.0,0,0,961,0.0,0.0
ADAUSDT-LINKUSDT,12/12-01/11,4.094548,0.0,7,0.5849355,6,8,961,2.4656837,-0.6859767
ALGOUSDT-DOTUSDT,12/12-01/11,0.4252193,0.0,2,0.21260965,2,2,961,0.45293188,-0.0231211
CHZUSDT-MANAUSDT,12/12-01/11,1.4335315,0.0,3,0.47784385,2,4,961,1.1951786,-0.04949777
DOTBTC-SANDBTC,12/12-01/11,-1.0978739,0.0,4,-0.27446848,2,6,961,0.3704671,-1.3955268
LINKUSDC-XRPUSDC,12/12-01/11,-0.86288404,0.0,7,-0.12326915,3,11,961,2.303383,-3.2446754
APEUSDT-RVNUSDT,12/12-01/11,0.16787651,0.0,1,0.16787651,1,1,961,0.1878856,-0.02000908
NEXOUSDT-XLMUSDC,12/12-01/11,0.0,0.0,0,0.0,0,0,961,0.0,0.0
ADAUSDT-LINKUSDC,12/12-01/11,0.9715717,0.0,7,0.13879596,5,9,961,0.70358545,-0.67767346
ALGOUSDT-DOTUSDC,12/12-01/11,0.15645355,0.0,2,0.078226775,1,3,961,0.2944576,-0.093152694
DOGEEUR-ZRXUSDT,12/12-01/11,-0.51517123,0.0,6,-0.08586187,4,8,961,1.3637042,-2.678639
FLOKIUSDT-PEPEUSDT,12/12-01/11,1.3713872,0.0,5,0.27427745,3,7,961,0.95852107,-0.80350524
AXSUSDT-DOTUSDC,12/12-01/11,1.9361755,0.0,2,0.96808773,2,2,961,1.5306166,-0.027349034
APEUSDT-NEXOUSDT,12/12-01/11,-2.1459975,0.0,1,-2.1459975,0,2,961,0.0,-2.1344738
NEXOUSDT-PENDLEUSDT,12/12-01/11,1.8344839,0.0,1,1.8344839,1,1,961,1.8383391,-0.0038552391
