pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
CHZUSDC-CHZUSDT,10/01-12/30,2.6696022,0.0,19,0.14050537,9,29,2881,2.813197,-0.8053951
LTCUSDC-XRPUSDT,10/01-12/30,-0.018883705,0.0,39,-0.00048419758,20,58,2881,4.243974,-4.2772474
ETCUSDT-SANDUSDT,10/01-12/30,-9.100498,0.0,43,-0.2116395,22,64,2881,5.4013166,-4.864796
FILUSDT-SANDUSDT,10/01-12/30,7.1570287,0.0,30,0.23856762,17,43,2881,3.3767247,-1.4988776
CELOUSDT-QTUMUSDT,10/01-12/30,7.9957495,0.0,31,0.2579274,20,42,2881,4.0150404,-7.7319236
IDUSDT-LRCUSDT,10/01-12/30,0.9214254,0.0,3,0.3071418,3,3,2881,0.4334341,-0.015709613
FILUSDC-FILUSDT,10/01-12/30,4.211324,0.0,23,0.18310106,12,34,2881,2.2737126,-1.1295756
CHZUSDT-OMGUSDT,10/01-12/30,14.683906,0.0,29,0.5063416,14,44,2881,5.2943077,-2.8181267
CHZUSDC-ONEUSDT,10/01-12/30,-2.1490536,0.0,23,-0.09343711,12,34,2881,2.2032313,-2.8940258
SUIUSDC-SUIUSDT,10/01-12/30,-0.3513733,0.0,13,-0.027028717,5,21,2881,0.31559116,-0.16203046
XLMUSDC-XLMUSDT,10/01-12/30,7.9660673,0.0,19,0.4192667,14,24,2881,2.147317,-1.2491808
