sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
1.6510103687475073,1.4256890532213002,-182.87994688004255,-0.16177452828680028,220.7841341100866,151.0,1.4621465835105072,21.681559061895136,0.5562913907284768,91.66101466305554,-122.37379942741245,2004,36.0,124.73748981952667,33.4,0.005605692467893093,98.40164,-66.3049,3.6797354,2004.0,780.0,0.0,18.868717327803196,19.68033218383789,17.098684310913086,20.000001907348633
