sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
3.8728134998052273,4.1801456302398545,-534.9343976831296,-0.2566995918683657,1796.7020541033708,151.0,11.898689100022322,52.67173350475547,0.6357615894039735,212.8359893350862,-214.82710093120113,4525,58.0,313.6762104034424,37.708333333333336,0.0063403910679162324,380.03705,-116.6926,14.972517,4525.0,0.0,0.0,21.085047214571283,16.881126403808594,14.999999046325684,30.037094116210938
