pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCDAI-BTCEUR,02/01-05/31,76.75529,4.925506591796875,74,1.0372336,56,91,2881,12.362756,-8.82619,74,0,0,20.0,20.0,19.999998092651367,20.0
KCSUSDT-KDAUSDT,02/01-05/31,19.827105,2.1424858570098877,32,0.619597,17,47,2881,15.406094,-12.552817,32,0,0,20.0,20.0,20.0,20.000001907348633
ATOMUSDT-KDAUSDT,02/01-05/31,55.180916,3.2909557819366455,51,1.0819788,25,76,2881,42.105515,-9.232966,51,0,0,20.0,20.0,19.999998092651367,20.0
FTTUSDT-GSWIFTUSDT,02/01-05/31,-10.751015,2.251258373260498,35,-0.30717185,13,57,2881,3.8727703,-6.3265004,35,0,0,20.0,20.0,19.999998092651367,20.0
FLOWUSDT-JUVUSDT,02/01-05/31,18.82793,2.7084648609161377,40,0.47069827,16,64,2881,21.355309,-12.737442,40,0,0,20.0,20.0,19.999998092651367,20.000001907348633
AFCUSDT-CITYUSDT,02/01-05/31,0.21036911,3.105476140975952,43,0.004892305,27,58,2881,59.973392,-52.76762,43,0,0,20.0,20.0,20.0,20.000001907348633
DMAILUSDT-GMTUSDT,02/01-05/31,-23.67475,3.4540796279907227,50,-0.47349498,29,70,2881,15.666521,-30.310106,50,0,0,20.0,20.0,20.0,20.0
COMPUSDT-GTAIUSDT,02/01-05/31,-22.74778,3.2448439598083496,47,-0.48399532,24,70,2881,56.74192,-62.328995,47,0,0,20.0,20.0,19.999998092651367,20.000001907348633
FILUSDC-GTAIUSDT,02/01-05/31,103.01119,1.8939008712768555,29,3.5521102,16,42,2881,60.613987,-32.81109,29,0,0,20.0,20.0,20.0,20.0
DOTUSDC-KDAUSDT,02/01-05/31,-10.761152,3.2000086307525635,50,-0.21522304,24,75,2881,6.340763,-5.7908697,50,0,0,20.0,20.0,20.0,20.000001907348633
GALFTUSDT-GRTUSDT,02/01-05/31,14.353589,2.3244762420654297,37,0.38793483,15,59,2881,23.88525,-31.916298,37,0,0,20.0,20.0,20.0,20.0
ARTYUSDT-KUBUSDT,02/01-05/31,-49.326,3.1119184494018555,48,-1.027625,19,76,2881,10.323268,-19.32368,48,0,0,20.0,20.0,19.999998092651367,20.000001907348633
FLOWUSDT-HVHUSDT,02/01-05/31,22.491665,2.2757935523986816,35,0.642619,14,56,2881,43.692314,-10.917528,35,0,0,20.0,20.0,19.999998092651367,20.000001907348633
CELOUSDT-FITFIUSDT,02/01-05/31,13.514436,3.29640531539917,50,0.2702887,29,71,2881,21.123735,-26.407007,50,0,0,20.0,20.0,19.999998092651367,20.000001907348633
ETHUSDC-ETHUSDT,02/01-05/31,-2.7610772,4.652838230133057,57,-0.04843995,26,88,2881,2.132763,-3.6913173,57,0,0,20.0,20.0,19.999998092651367,20.000001907348633
FILUSDT-GTAIUSDT,02/01-05/31,-54.87504,2.019409656524658,31,-1.7701625,13,49,2881,22.303783,-124.128136,31,0,0,20.0,20.0,19.999998092651367,20.0
DOTUSDT-KDAUSDT,02/01-05/31,-17.228193,3.303737163543701,51,-0.33780771,22,80,2881,6.70767,-6.7506413,51,0,0,20.0,20.0,19.999998092651367,20.000001907348633
CITYUSDT-KASTAUSDT,02/01-05/31,-55.99138,2.3000903129577637,35,-1.5997537,12,58,2881,21.412352,-59.245956,35,0,0,20.0,20.0,19.999998092651367,20.0
ARTYUSDT-GENEUSDT,02/01-05/31,17.623466,2.9191150665283203,46,0.38311884,16,75,2881,45.26747,-9.617781,46,0,0,20.0,20.0,19.999998092651367,20.000001907348633
APEUSDC-HFTUSDT,02/01-05/31,14.764123,3.285956621170044,50,0.29528245,23,77,2881,5.61631,-5.02618,50,0,0,20.0,20.0,19.999998092651367,20.000001907348633
ETCUSDT-JUVUSDT,02/01-05/31,58.1733,3.6148667335510254,55,1.0576963,31,79,2881,34.430138,-15.853461,55,0,0,20.0,20.0,19.999998092651367,20.000001907348633
DOTUSDC-FTTUSDT,02/01-05/31,-2.9686046,2.4607045650482178,38,-0.07812117,15,61,2881,6.8579082,-4.5787444,38,0,0,20.0,20.0,19.999998092651367,20.0
GALFTUSDT-HBARUSDT,02/01-05/31,-39.59902,2.1293234825134277,34,-1.164677,13,54,2881,11.687558,-17.624584,34,0,0,20.0,20.0,20.0,20.000001907348633
APEXUSDT-AVAUSDT,02/01-05/31,22.827858,2.431372880935669,38,0.6007331,21,55,2881,10.141162,-7.4329515,38,0,0,20.0,20.0,19.999998092651367,20.0
AFCUSDT-ANKRUSDT,02/01-05/31,42.794205,1.8895621299743652,29,1.4756622,16,42,2881,31.895378,-19.030573,29,0,0,20.0,20.0,19.999998092651367,20.000001907348633
AFCUSDT-BICOUSDT,02/01-05/31,77.85482,2.187879800796509,33,2.359237,20,46,2881,33.670315,-26.212896,33,0,0,20.0,20.0,20.0,20.000001907348633
FILUSDC-JUVUSDT,02/01-05/31,-404.21796,3.9738831520080566,49,-8.249346,23,75,2881,32.306362,-393.32745,49,0,0,20.0,20.0,20.0,20.0
DOTUSDT-FTTUSDT,02/01-05/31,-10.560235,2.394850730895996,37,-0.28541175,13,61,2881,4.9548144,-5.4069147,37,0,0,20.0,20.0,20.0,20.000001907348633
APEXUSDT-KASTAUSDT,02/01-05/31,53.46586,2.2838573455810547,35,1.527596,20,50,2881,13.681794,-7.744644,35,0,0,20.0,20.0,19.999998092651367,20.000001907348633
APEXUSDC-AVAUSDT,02/01-05/31,-2.3732862,1.9828009605407715,31,-0.07655762,16,46,2881,10.757866,-16.492796,31,0,0,20.0,20.0,20.0,20.0
AXLUSDT-FILUSDT,02/01-05/31,-49.396194,2.411989688873291,38,-1.2998998,10,66,2881,8.646276,-15.373886,38,0,0,20.0,20.0,20.0,20.0
CTCUSDT-DMAILUSDT,02/01-05/31,-51.0317,2.339034080505371,36,-1.4175472,12,60,2881,4.6502714,-30.735256,36,0,0,20.0,20.0,20.0,20.0
FILUSDT-JUVUSDT,02/01-05/31,-22.076822,3.7331929206848145,54,-0.40883005,27,80,2881,47.806084,-55.778946,54,0,0,20.0,20.0,19.999998092651367,20.0
AXSUSDT-KUBUSDT,02/01-05/31,-28.792652,2.579580307006836,40,-0.7198163,13,67,2881,23.918488,-42.878887,40,0,0,20.0,20.0,20.0,20.0
DYDXUSDT-KCALUSDT,02/01-05/31,-62.769447,2.874753952026367,41,-1.5309621,17,65,2881,45.706646,-46.40014,41,0,0,20.0,20.0,19.999998092651367,20.000001907348633
ARTYUSDT-KDAUSDT,02/01-05/31,-4.9876366,2.402217149734497,36,-0.13854545,6,66,2881,34.40754,-15.63217,36,0,0,20.0,20.0,19.999998092651367,20.000001907348633
AXLUSDT-FILUSDC,02/01-05/31,-47.133167,2.167044162750244,34,-1.3862696,11,57,2881,14.337922,-12.512043,34,0,0,20.0,20.0,20.0,20.000001907348633
CELOUSDT-CGPTUSDT,02/01-05/31,-105.36453,3.9585256576538086,53,-1.98801,28,78,2881,15.739832,-75.06712,53,0,0,20.0,20.0,19.999998092651367,20.0
HNTUSDT-INTERUSDT,02/01-05/31,-27.384132,2.9610886573791504,47,-0.5826411,19,74,2881,13.208251,-13.212183,47,0,0,20.0,20.0,19.999998092651367,20.000001907348633
ATOMUSDT-GODSUSDT,02/01-05/31,1.9993362,2.904003143310547,43,0.04649619,25,61,2881,24.053545,-14.617464,43,0,0,20.0,20.0,20.0,20.000001907348633
CAKEUSDT-FIDAUSDT,02/01-05/31,-4.167965,3.9727656841278076,61,-0.06832729,31,91,2881,26.336035,-34.219627,61,0,0,20.0,20.0,19.999998092651367,20.000001907348633
FTTUSDT-KSMUSDT,02/01-05/31,-8.451789,2.289835214614868,35,-0.24147968,13,57,2881,4.89475,-4.2173176,35,0,0,20.0,20.0,20.0,20.0
APEUSDC-GODSUSDT,02/01-05/31,76.251366,3.0546064376831055,45,1.6944748,28,62,2881,28.613075,-8.793744,45,0,0,20.0,20.0,20.0,20.000001907348633
AGLDUSDT-KUBUSDT,02/01-05/31,-32.94677,2.828028678894043,40,-0.82366925,17,63,2881,30.720547,-74.6907,40,0,0,20.0,20.0,20.0,20.0
CYBERUSDT-FIDAUSDT,02/01-05/31,9.727467,3.0034584999084473,47,0.20696737,22,71,2881,21.71754,-11.864035,47,0,0,20.0,20.0,19.999998092651367,20.000001907348633
ATOMUSDT-KCALUSDT,02/01-05/31,23.331686,3.346928596496582,52,0.44868627,25,79,2881,17.91045,-6.708487,52,0,0,20.0,20.0,19.999998092651367,20.000001907348633
GALFTUSDT-HVHUSDT,02/01-05/31,8.825265,2.0561201572418213,32,0.27578953,14,50,2881,31.890766,-16.724655,32,0,0,20.0,20.0,19.999998092651367,20.0
AFCUSDT-C98USDT,02/01-05/31,109.09004,2.2494263648986816,34,3.2085307,20,48,2881,71.072,-19.238295,34,0,0,20.0,20.0,20.0,20.000001907348633
APEUSDT-GODSUSDT,02/01-05/31,35.34731,3.324007987976074,49,0.7213737,28,70,2881,22.606867,-8.798225,49,0,0,20.0,20.0,19.999998092651367,20.0
DMAILUSDT-GMTUSDC,02/01-05/31,189.51517,3.8670248985290527,52,3.6445224,28,75,2881,234.5295,-19.805946,52,0,0,20.0,20.0,19.999998092651367,20.000001907348633
BTCDAI-BTCEUR,03/02-06/30,7.1274033,3.284024715423584,70,0.101820044,52,87,2881,7.6284003,-21.083164,70,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
ATOMUSDT-GODSUSDT,03/02-06/30,52.293606,2.5347273349761963,52,1.0056462,23,81,2881,40.020622,-2.9572213,52,0,0,14.282785415649414,14.282785415649414,14.282785415649414,14.28278636932373
CITYUSDT-KASTAUSDT,03/02-06/30,-17.830208,2.049854278564453,44,-0.40523198,19,69,2881,4.8982,-6.879202,44,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
FLOWUSDT-HVHUSDT,03/02-06/30,-95.73072,2.157559871673584,44,-2.1756983,24,63,2881,2.7918584,-58.284428,44,0,0,14.282784461975098,14.282785415649414,14.282785415649414,14.28278636932373
DMAILUSDT-GMTUSDT,03/02-06/30,-26.277643,1.6633894443511963,37,-0.71020657,15,59,2881,6.4107547,-17.401512,37,0,0,14.282784461975098,14.282785415649414,14.282785415649414,14.28278636932373
FIDAUSDT-KAVAUSDT,03/02-06/30,-21.805187,1.5884729623794556,34,-0.64132905,13,55,2881,7.884288,-17.11686,34,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
CGPTUSDT-FILUSDT,03/02-06/30,-8.133724,1.721448540687561,37,-0.21983038,15,59,2881,4.23879,-4.6577234,37,0,0,14.282784461975098,14.282785415649414,14.282785415649414,14.28278636932373
ETHUSDC-ETHUSDT,03/02-06/30,10.841034,3.8326656818389893,55,0.19710971,14,96,2881,13.942491,-0.34400037,55,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
ATOMUSDT-KDAUSDT,03/02-06/30,34.8164,2.5475540161132812,57,0.61081403,31,82,2881,11.24325,-3.7210758,57,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
AFCUSDT-C98USDT,03/02-06/30,-47.89448,2.134148120880127,43,-1.1138252,23,63,2881,37.724957,-121.06104,43,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
APEUSDC-HFTUSDT,03/02-06/30,30.801058,2.581195116043091,56,0.5500189,37,74,2881,11.243128,-5.9592757,56,0,0,14.282784461975098,14.282785415649414,14.282784461975098,14.28278636932373
HOOKUSDT-KAVAUSDT,03/02-06/30,-12.5036545,1.8886237144470215,41,-0.3049672,20,62,2881,9.996693,-12.08878,41,0,0,14.282784461975098,14.282785415649414,14.282785415649414,14.28278636932373
CBKUSDT-FILUSDC,03/02-06/30,-17.09489,2.3435587882995605,51,-0.33519393,26,76,2881,3.6594753,-11.394967,51,0,0,14.282785415649414,14.282785415649414,14.282784461975098,14.28278636932373
