sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
2.12639397909848,2.138302189826056,-458.40608189743944,-0.4555097413022855,726.9092781670406,151.0,4.81396872958305,51.89117977109417,0.6357615894039735,354.54290072992444,-313.9518916923553,4460,54.0,203.22236490249634,37.166666666666664,0.006279648270276525,252.74098,-182.87929,6.0593324,4460.0,0.0,0.0,13.808603266215645,14.464550018310547,9.937492370605469,16.765766143798828
