pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
AAVEUSDT-GALFTUSDT,11/02-05/31,-25.868824,1.4112300872802734,29,-0.8920284,6,52,2881,2.8893096,-10.2461,29,0,0,15.0,15.0,14.999999046325684,15.000000953674316
HNTUSDT-INTERUSDT,11/02-05/31,16.560444,1.3989450931549072,29,0.5710498,14,43,2881,12.163448,-1.6186203,29,0,0,15.0,15.0,14.999999046325684,15.000000953674316
GENEUSDT-KDAUSDT,11/02-05/31,-158.65614,2.0785715579986572,38,-4.175162,20,56,2881,21.608555,-125.924484,38,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ETCUSDT-JUVUSDT,11/02-05/31,20.51939,1.8032262325286865,37,0.5545781,20,54,2881,20.507504,-5.9844065,37,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AFCUSDT-ANKRUSDT,11/02-05/31,14.782982,1.9624497890472412,41,0.36056054,23,59,2881,5.599963,-3.3607285,41,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FLOWUSDT-JSTUSDT,11/02-05/31,-3.4144027,1.5029445886611938,32,-0.106700085,16,47,2881,4.570761,-3.810183,32,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-GODSUSDT,11/02-05/31,1.3155236,2.009326696395874,42,0.03132199,27,57,2881,2.7131782,-3.1924598,42,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AFCUSDT-BICOUSDT,11/02-05/31,60.107105,1.9755356311798096,41,1.4660269,28,53,2881,38.828987,-1.3842779,41,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FLOWUSDT-JUVUSDT,11/02-05/31,-24.457792,2.0072128772735596,42,-0.5823284,21,63,2881,1.1949311,-13.804646,42,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AXSUSDT-DOTUSDT,11/02-05/31,7.3037386,2.1054294109344482,44,0.16599406,24,64,2881,3.340011,-2.30457,44,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DOTUSDC-KDAUSDT,11/02-05/31,7.807496,2.0632243156433105,43,0.18156968,21,65,2881,8.196598,-4.3029675,43,0,0,15.0,15.0,14.999999046325684,15.000000953674316
