sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
7.0996726771799175,7.098769068702148,-75.33525376277976,-0.007457636907931207,928.8398980141501,151.0,6.1512576027427155,19.440608228342626,0.6357615894039735,131.25572725757957,-46.84487717784941,7151,75.0,350.2344609349966,47.67333333333333,0.008446141386092792,157.78546,-26.35265,6.4074636
