pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,8.418862,1.1942702531814575,74,0.11376841,56,91,2881,0.5663699,-0.6105379
KCSUSDT-KDAUSDT,02/01-05/31,3.653016,0.33366984128952026,32,0.11415675,17,47,2881,1.4094367,-0.88163877
ATOMUSDT-KDAUSDT,02/01-05/31,3.351092,0.6152698993682861,52,0.06444408,26,77,2881,2.8615994,-1.2102138
FTTUSDT-GSWIFTUSDT,02/01-05/31,-6.294066,0.9383875131607056,36,-0.17483516,14,58,2881,0.8582274,-2.5833795
COMPUSDT-GTAIUSDT,02/01-05/31,-1.9853265,0.6659853458404541,50,-0.039706532,26,74,2881,2.0400727,-1.8614566
FILUSDC-GTAIUSDT,02/01-05/31,10.132433,0.23086686432361603,32,0.31663853,19,45,2881,3.4522715,-1.0002803
DOTUSDC-KDAUSDT,02/01-05/31,-1.2790833,0.8226414322853088,51,-0.025080064,25,77,2881,2.1338954,-1.2951462
GALFTUSDT-GRTUSDT,02/01-05/31,-1.171576,1.5142143964767456,37,-0.031664215,15,59,2881,5.8141136,-2.806367
ETHUSDC-ETHUSDT,02/01-05/31,-0.79296196,1.0405328273773193,58,-0.013671758,27,89,2881,0.017849822,-0.038122203
FILUSDT-GTAIUSDT,02/01-05/31,5.615593,0.2686859369277954,35,0.16044551,17,53,2881,3.0684094,-1.0494667
DOTUSDT-KDAUSDT,02/01-05/31,-1.2668617,0.8917276859283447,54,-0.023460401,25,83,2881,2.0733492,-1.302354
CITYUSDT-KASTAUSDT,02/01-05/31,-3.4053648,0.2535364329814911,35,-0.09729613,12,58,2881,2.4050756,-3.5284607
ETCUSDT-JUVUSDT,02/01-05/31,1.6224638,0.5730952620506287,58,0.027973514,33,83,2881,1.3585063,-1.2649359
DOTUSDC-FTTUSDT,02/01-05/31,3.2242842,0.7559100985527039,37,0.08714282,17,57,2881,2.6368968,-1.1493762
GALFTUSDT-HBARUSDT,02/01-05/31,-8.576565,1.160077452659607,34,-0.2522519,13,54,2881,5.89938,-4.571889
APEXUSDT-AVAUSDT,02/01-05/31,-0.6140127,0.73287034034729,41,-0.01497592,23,59,2881,1.5721227,-3.7450638
FILUSDC-JUVUSDT,02/01-05/31,7.372055,0.3477647602558136,49,0.15045011,27,71,2881,1.7473357,-0.74921477
DOTUSDT-FTTUSDT,02/01-05/31,-1.7632794,0.7896190881729126,38,-0.04640209,14,62,2881,1.3206497,-1.1603763
APEXUSDT-KASTAUSDT,02/01-05/31,7.4636803,0.5110777020454407,35,0.21324801,20,50,2881,2.0114017,-0.78436905
APEXUSDC-AVAUSDT,02/01-05/31,4.4109526,0.6304935812950134,32,0.13784227,16,48,2881,3.8897982,-4.524377
FILUSDT-JUVUSDT,02/01-05/31,6.0635614,0.3551200032234192,54,0.11228818,29,79,2881,3.0960886,-0.75359565
AXSUSDT-KUBUSDT,02/01-05/31,2.0832067,0.3695242404937744,41,0.05080992,15,67,2881,2.1528893,-0.7885848
DYDXUSDT-KCALUSDT,02/01-05/31,1.9847205,0.37822985649108887,44,0.045107283,20,68,2881,1.8850441,-1.1964258
ARTYUSDT-KDAUSDT,02/01-05/31,-6.032855,0.7951979637145996,37,-0.16305013,4,70,2881,1.0599849,-0.7570637
HNTUSDT-INTERUSDT,02/01-05/31,-4.5148993,0.6465564370155334,49,-0.0921408,22,75,2881,0.69051397,-0.9743146
ATOMUSDT-GODSUSDT,02/01-05/31,-0.4751675,0.6707051992416382,45,-0.010559278,26,64,2881,1.0614378,-1.7320744
CAKEUSDT-FIDAUSDT,02/01-05/31,3.5604243,0.4279005229473114,64,0.05563163,34,94,2881,1.8473929,-0.5755229
CYBERUSDT-FIDAUSDT,02/01-05/31,-3.5093255,0.3750506043434143,51,-0.06881031,21,80,2881,1.6794597,-1.1180489
ATOMUSDT-KCALUSDT,02/01-05/31,-0.41779566,0.8965203762054443,55,-0.0075962846,26,84,2881,2.9956968,-0.95804137
