pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCUSDT,06/02-08/31,3.611447,0.0,24,0.15047696,13,35,2881,2.9639256,-1.8669112
BTCDAI-BTCUSDC,06/02-08/31,1.9429221,0.0,21,0.0925201,11,31,2881,2.8894541,-1.8435425
ETHDAI-GMXUSDT,06/02-08/31,-4.141397,0.0,26,-0.1592845,13,39,2881,2.2757452,-5.7954907
ETHUSDC-GMXUSDT,06/02-08/31,-5.2394795,0.0,37,-0.14160755,17,57,2881,0.9489912,-3.5235367
ETHUSDT-GMXUSDT,06/02-08/31,-5.1402855,0.0,39,-0.13180219,19,59,2881,0.95993376,-4.909977
ETHDAI-STETHUSDT,06/02-08/31,-9.779144,0.0,26,-0.37612092,11,41,2881,0.86322474,-2.3751628
ETHDAI-ETHUSDT,06/02-08/31,-12.556625,0.0,30,-0.4185542,13,47,2881,0.7196716,-2.6694548
ETCUSDT-WAVESUSDT,06/02-08/31,4.7813425,0.0,6,0.79689044,5,7,2881,3.7789474,-0.73855513
AVAXUSDC-XTZUSDT,06/02-08/31,2.8632042,0.0,26,0.11012324,14,38,2881,1.1460543,-0.27843973
AVAXUSDT-XTZUSDT,06/02-08/31,3.1112652,0.0,27,0.11523204,15,39,2881,1.0429149,-0.16847454
ATOMUSDT-OMGUSDT,06/02-08/31,1.8954797,0.0,4,0.47386992,3,5,2881,1.4090564,-0.42477956
LDOUSDC-MANAUSDT,06/02-08/31,-0.36326325,0.0,18,-0.02018129,9,27,2881,0.8101307,-1.4356652
NEARUSDT-ROSEUSDT,06/02-08/31,-0.5087175,0.0,16,-0.031794842,9,23,2881,1.0448097,-1.8209434
CELOUSDT-ENSUSDT,06/02-08/31,0.008694142,0.0,10,0.0008694142,5,15,2881,1.0336483,-0.8500396
1INCHUSDT-GRTUSDT,06/02-08/31,3.3567464,0.0,12,0.27972886,9,15,2881,2.506628,-1.3012277
1INCHUSDT-CELOUSDT,06/02-08/31,-3.7361798,0.0,27,-0.13837703,12,42,2881,1.9016185,-4.100254
1INCHUSDT-ZILUSDT,06/02-08/31,8.081825,0.0,13,0.6216789,9,17,2881,2.574589,-1.2492406
1INCHUSDT-XTZUSDT,06/02-08/31,1.2346522,0.0,14,0.08818944,8,20,2881,1.6610363,-0.78249305
ENJUSDT-FILUSDT,06/02-08/31,-0.1155715,0.0,20,-0.005778575,12,28,2881,0.7627823,-1.4812949
ENJUSDT-FILUSDC,06/02-08/31,0.70909965,0.0,17,0.041711744,11,23,2881,0.7544997,-1.1947967
APTUSDC-APTUSDT,06/02-08/31,0.4702406,0.0,20,0.02351203,9,31,2881,1.5075837,-0.5447684
BATUSDT-FILUSDT,06/02-08/31,0.91574955,0.0,5,0.1831499,4,6,2881,0.4825174,-0.046538126
BATUSDT-FILUSDC,06/02-08/31,1.9883256,0.0,4,0.4970814,4,4,2881,1.1109083,-0.046409585
ENJUSDT-ZILUSDT,06/02-08/31,0.53660434,0.0,14,0.038328882,8,20,2881,0.7830717,-0.40655354
ROSEUSDT-XEMUSDT,06/02-08/31,-2.8385456,0.0,4,-0.7096364,2,6,2881,0.33536977,-2.871373
HFTUSDC-HFTUSDT,06/02-08/31,14.626051,0.0,13,1.1250808,9,17,2881,3.8402584,-0.15382391
SUIUSDC-SUIUSDT,06/02-08/31,0.952657,0.0,20,0.04763285,11,29,2881,1.42187,-0.49620447
ANKRUSDT-WAXPUSDT,06/02-08/31,-1.2521591,0.0,14,-0.089439936,6,22,2881,1.7078822,-3.4285655
SANDUSDC-SANDUSDT,06/02-08/31,0.3515873,0.0,19,0.018504595,7,31,2881,1.301811,-0.333406
CHZUSDC-CHZUSDT,06/02-08/31,-0.77967405,0.0,3,-0.25989136,1,5,2881,0.15162867,-0.48352545
LUNCUSDC-LUNCUSDT,06/02-08/31,-1.6365973,0.0,19,-0.0861367,9,29,2881,0.6618971,-0.5072645
BTCUSDC-WBTCUSDT,07/02-09/30,-2.9461508,0.0,27,-0.109116696,10,44,2881,0.89342993,-1.249457
AAVEUSDT-ATOMUSDT,07/02-09/30,1.7031264,0.0,25,0.068125054,13,37,2881,1.3074692,-0.8366016
AAVEUSDT-YFIUSDT,07/02-09/30,0.8833164,0.0,28,0.031547014,17,39,2881,1.2697928,-0.88743067
AVAXUSDC-MANAUSDT,07/02-09/30,-0.019477978,0.0,3,-0.0064926594,2,4,2881,0.17038168,-0.30243486
AVAXUSDT-MANAUSDT,07/02-09/30,0.050869144,0.0,3,0.016956381,2,4,2881,0.15957732,-0.1791368
AVAXUSDC-MANAUSDC,07/02-09/30,0.31284115,0.0,4,0.07821029,3,5,2881,0.26720583,-0.2735229
AVAXUSDT-MANAUSDC,07/02-09/30,-0.10209595,0.0,4,-0.025523987,2,6,2881,0.25728685,-0.29024157
APTUSDC-ARUSDT,07/02-09/30,3.625061,0.0,5,0.7250122,5,5,2881,1.3199701,-0.010519132
APTUSDT-ARUSDT,07/02-09/30,3.3562934,0.0,4,0.83907336,4,4,2881,1.7826773,-0.009944991
APTUSDC-FILUSDT,07/02-09/30,2.7298448,0.0,4,0.6824612,4,4,2881,1.2887264,-0.015959911
APTUSDC-FILUSDC,07/02-09/30,3.0451527,0.0,4,0.76128817,4,4,2881,1.365301,-0.015789006
APTUSDT-FILUSDT,07/02-09/30,3.5804794,0.0,5,0.71609586,5,5,2881,1.7479612,-0.017668884
APTUSDT-FILUSDC,07/02-09/30,4.2255507,0.0,5,0.8451101,5,5,2881,1.8225607,-0.01569579
APTUSDT-GMTUSDC,07/02-09/30,2.3770075,0.0,4,0.5942519,4,4,2881,1.4718578,-0.015086245
APTUSDT-GMTUSDT,07/02-09/30,3.531763,0.0,4,0.88294077,4,4,2881,1.6421225,-0.015283386
APTUSDC-GMTUSDC,07/02-09/30,2.0568414,0.0,2,1.0284207,2,2,2881,1.2191268,-0.013200568
APTUSDC-GMTUSDT,07/02-09/30,2.324926,0.0,2,1.162463,2,2,2881,1.4421244,-0.0155944945
APTUSDC-MANAUSDC,07/02-09/30,-1.2547615,0.0,22,-0.05703461,11,33,2881,1.4704868,-3.117031
APTUSDC-MANAUSDT,07/02-09/30,-0.99689466,0.0,21,-0.047471173,11,31,2881,2.0042975,-3.5470514
APTUSDT-MANAUSDC,07/02-09/30,1.2160865,0.0,24,0.05067027,12,36,2881,1.7465254,-2.6453447
APTUSDT-MANAUSDT,07/02-09/30,4.3597326,0.0,20,0.21798663,15,25,2881,2.0202248,-1.622988
ENSUSDT-ICXUSDT,07/02-09/30,-0.19834864,0.0,4,-0.04958716,2,6,2881,0.5393284,-0.4059644
ARUSDT-BLURUSDT,07/02-09/30,-0.67420363,0.0,17,-0.03965904,8,26,2881,1.0482612,-1.3162091
AXSUSDT-ICXUSDT,07/02-09/30,2.4333172,0.0,8,0.30416465,5,11,2881,3.6663268,-2.1488955
APEUSDT-FILUSDC,07/02-09/30,-1.9004039,0.0,6,-0.316734,3,9,2881,0.8888176,-2.487519
APEUSDC-FILUSDC,07/02-09/30,-1.3852532,0.0,7,-0.1978933,3,11,2881,1.0969002,-2.1173863
APEUSDT-FILUSDT,07/02-09/30,0.001219213,0.0,6,0.00020320217,3,9,2881,1.3559902,-0.6536654
LDOUSDC-OMGUSDT,07/02-09/30,0.35366213,0.0,18,0.019647896,10,26,2881,1.6294619,-2.1475117
LDOUSDT-OMGUSDT,07/02-09/30,1.6625209,0.0,20,0.083126046,12,28,2881,1.097212,-1.4855342
NEARUSDT-XTZUSDT,07/02-09/30,11.134308,0.0,19,0.5860162,11,27,2881,14.509424,-1.363959
1INCHUSDT-FILUSDT,07/02-09/30,3.2194023,0.0,21,0.15330487,12,30,2881,5.179154,-2.387738
1INCHUSDT-FILUSDC,07/02-09/30,7.448995,0.0,24,0.3103748,15,33,2881,5.0653505,-2.4422092
CAKEUSDT-CHZUSDC,07/02-09/30,-1.0618092,0.0,27,-0.039326265,12,42,2881,1.6166706,-1.8246233
CAKEUSDT-CHZUSDT,07/02-09/30,-2.1789608,0.0,23,-0.094737425,8,38,2881,1.7931542,-2.1860335
1INCHUSDT-AAVEUSDT,07/02-09/30,-20.082924,0.0,30,-0.6694308,12,48,2881,1.9926158,-4.3149943
