sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
1.2108513559217722,0.5751619681463771,-465.8562403060496,-0.28168669898159376,189.21104855521116,91.0,2.079242291815507,80.4081970056547,0.5274725274725275,208.5890653450042,-292.87298982962966,3050,31.0,253.30696153640747,50.833333333333336,0.009059354390836515,243.18222,-279.68976,-1.5867066,3050.0,0.0,0.0,24.8378543409754,27.679147720336914,18.999998092651367,27.846397399902344
