,PnL
2023-05-01,0.0
2023-05-02,-0.9164424501359463
2023-05-03,-17.30950121767819
2023-05-04,5.22997316531837
2023-05-05,-8.279523201286793
2023-05-06,86.53132808813825
2023-05-07,30.0050743855536
2023-05-08,-10.042167713865638
2023-05-09,17.758822293952107
2023-05-10,4.400038167834282
2023-05-11,5.647876434959471
2023-05-12,3.1452217120677233
2023-05-13,-77.87571880407631
2023-05-14,1.8065842175856233
2023-05-15,0.5977411568164825
2023-05-16,1.5503072887659073
2023-05-17,1.0134557206183672
2023-05-18,4.838816030882299
2023-05-19,3.676659877412021
2023-05-20,3.6418034434318542
2023-05-21,-2.5731460209935904
2023-05-22,-1.023865481838584
2023-05-23,2.260383868124336
2023-05-24,2.50315198674798
2023-05-25,6.7753208773210645
2023-05-26,-1.8721822062507272
2023-05-27,3.0296578630805016
2023-05-28,-12.12845029309392
2023-05-29,2.7377886325120926
2023-05-30,2.0954041592776775
2023-05-31,0.0
2023-06-01,109.72338492050767
2023-06-02,4.657551480457187
2023-06-03,-30.105623200535774
2023-06-04,-109.82623666524887
2023-06-05,-141.68073096312582
2023-06-06,23.351174032315612
2023-06-07,-6.958188432268798
2023-06-08,8.308385785669088
2023-06-09,14.028921414166689
2023-06-10,-46.61615642532706
2023-06-11,-0.6200846361462027
2023-06-12,2.6683882363140583
2023-06-13,12.19131760764867
2023-06-14,-5.446622036397457
2023-06-15,-2.6848426554352045
2023-06-16,5.912293903529644
2023-06-17,-0.629072604700923
2023-06-18,-2.3381267422810197
2023-06-19,1.2864273861050606
2023-06-20,-2.5732538565061986
2023-06-21,-8.513019589707255
2023-06-22,-29.919468268286437
2023-06-23,34.92218387313187
2023-06-24,-7.875691777095199
2023-06-25,29.622421942651272
2023-06-26,-5.574595332145691
2023-06-27,9.496801657602191
2023-06-28,15.539546420797706
2023-06-29,-16.263726733624935
2023-06-30,-0.025373386219143867
2023-07-01,2.51585815474391
2023-07-02,4.627721678465605
2023-07-03,15.034677689895034
2023-07-04,0.4642864968627691
2023-07-05,-10.313347371295094
2023-07-06,-7.560775820165873
2023-07-07,27.270503839477897
2023-07-08,-1.3805346209555864
2023-07-09,11.730896905064583
2023-07-10,-26.45436530932784
2023-07-11,-8.047589886933565
2023-07-12,-11.145279141142964
2023-07-13,-27.35049815569073
2023-07-14,-21.107629710808396
2023-07-15,4.610653048381209
2023-07-16,0.7704364266246557
2023-07-17,52.67137732543051
2023-07-18,2.0348560453858227
2023-07-19,-13.44034999422729
2023-07-20,-9.17140509863384
2023-07-21,-14.596774986945093
2023-07-22,68.08120473474264
2023-07-23,124.62061783857644
2023-07-24,152.21265963930637
2023-07-25,5.908846782986075
2023-07-26,19.612651653587818
2023-07-27,2.161587590351701
2023-07-28,15.08489514887333
2023-07-29,-2.1757561694830656
2023-07-30,-0.9586483240127563
2023-07-31,-24.024129297584295
2023-08-01,101.9909756295383
2023-08-02,36.00065441429615
2023-08-03,-11.168838301673532
2023-08-04,13.269872020930052
2023-08-05,-90.75625708699226
2023-08-06,-33.34257932379842
2023-08-07,18.04873955436051
2023-08-08,-2.0662843883037567
2023-08-09,0.9774289894849062
2023-08-10,19.04583785496652
2023-08-11,37.07910541072488
2023-08-12,-7.531729666516185
2023-08-13,-2.885999258607626
2023-08-14,114.74904702231288
2023-08-15,-34.63080873893341
2023-08-16,16.262278503272682
2023-08-17,5.443541863933206
2023-08-18,24.262440100312233
2023-08-19,18.55981909390539
2023-08-20,-2.3423559688962996
2023-08-21,1.2119106886675581
2023-08-22,-17.608571918681264
2023-08-23,2.17336562264245
2023-08-24,-59.55366411409341
2023-08-25,2.89623468532227
2023-08-26,0.9605955556035042
2023-08-27,69.32709509786218
2023-08-28,-1.1444519245997071
2023-08-29,-0.03040783666074276
2023-08-30,100.21369748562574
2023-08-31,-75.50218478171155
2023-09-01,-18.559166993945837
2023-09-02,-9.87910763407126
2023-09-03,-14.811095513403416
2023-09-04,30.08392370119691
2023-09-05,-9.397015258669853
2023-09-06,29.64630575478077
2023-09-07,2.854578673839569
2023-09-08,-11.257027154788375
2023-09-09,19.653626611456275
2023-09-10,-64.74186351150274
2023-09-11,37.20832474529743
2023-09-12,34.58645918779075
2023-09-13,-0.03193322941660881
2023-09-14,-7.551157522946596
2023-09-15,50.29302259720862
2023-09-16,7.138361640274525
2023-09-17,3.8822481874376535
2023-09-18,-29.01956544816494
2023-09-19,35.55720917508006
2023-09-20,5.304377069696784
2023-09-21,9.982635404681787
2023-09-22,42.11519902991131
2023-09-23,3.810190944932401
2023-09-24,14.520747756585479
2023-09-25,-11.166971120983362
2023-09-26,26.237229452934116
2023-09-27,5.35021947696805
2023-09-28,0.0
