pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,8.527857,1.0847362279891968,68,0.12540966,54,82,2881,0.86087185,-0.4516107
KCSUSDT-KDAUSDT,02/01-05/31,2.2434633,0.3635937571525574,35,0.064098954,17,53,2881,1.5264755,-0.7673196
ATOMUSDT-KDAUSDT,02/01-05/31,5.752125,0.524986982345581,44,0.1307301,24,63,2881,2.8615994,-0.8950118
FTTUSDT-GSWIFTUSDT,02/01-05/31,-1.1824508,0.8122984170913696,32,-0.036951587,14,50,2881,0.9427609,-2.8154285
FLOWUSDT-JUVUSDT,02/01-05/31,-0.55107445,0.27348005771636963,38,-0.014501959,14,62,2881,0.87926936,-0.7242304
AFCUSDT-CITYUSDT,02/01-05/31,12.040422,0.4179568886756897,42,0.28667673,27,56,2881,2.4526489,-1.224397
DMAILUSDT-GMTUSDT,02/01-05/31,2.9535675,0.322867751121521,43,0.06868762,27,59,2881,2.7708936,-1.5343186
COMPUSDT-GTAIUSDT,02/01-05/31,-8.318979,0.6056922078132629,45,-0.1848662,20,70,2881,2.1175623,-1.7237391
FILUSDC-GTAIUSDT,02/01-05/31,12.460884,0.2152343988418579,29,0.42968565,18,40,2881,3.3188465,-1.1620528
DOTUSDC-KDAUSDT,02/01-05/31,-5.1600394,0.7621676325798035,46,-0.11217477,19,73,2881,1.0545477,-1.2951462
GALFTUSDT-GRTUSDT,02/01-05/31,-2.533575,1.460530400276184,35,-0.07238786,11,58,2881,6.723712,-4.1963634
ARTYUSDT-KUBUSDT,02/01-05/31,-7.6179314,0.8335896134376526,41,-0.1858032,16,65,2881,1.0740398,-2.4018276
FLOWUSDT-HVHUSDT,02/01-05/31,-1.464601,0.36547309160232544,37,-0.039583813,16,58,2881,1.5590062,-2.659703
CELOUSDT-FITFIUSDT,02/01-05/31,5.266695,0.496055543422699,46,0.11449337,27,65,2881,1.4429792,-1.195932
ETHUSDC-ETHUSDT,02/01-05/31,-0.71881795,0.9518077969551086,49,-0.014669754,23,75,2881,0.012906962,-0.038122203
FILUSDT-GTAIUSDT,02/01-05/31,5.365538,0.23085927963256836,30,0.17885128,13,47,2881,3.0684094,-1.0494667
DOTUSDT-KDAUSDT,02/01-05/31,-3.4115407,0.7707791328430176,47,-0.07258597,20,74,2881,2.0629945,-1.2779415
CITYUSDT-KASTAUSDT,02/01-05/31,-0.48396444,0.26486170291900635,35,-0.013827556,12,58,2881,2.4050756,-1.3152615
ARTYUSDT-GENEUSDT,02/01-05/31,-2.58537,0.9565036296844482,43,-0.060124885,15,70,2881,2.9085317,-0.78088146
APEUSDC-HFTUSDT,02/01-05/31,3.057366,0.801396369934082,49,0.062395222,27,71,2881,1.0983185,-0.9411459
ETCUSDT-JUVUSDT,02/01-05/31,3.2923822,0.4686017632484436,48,0.0685913,29,67,2881,1.3904767,-1.3928957
DOTUSDC-FTTUSDT,02/01-05/31,1.9328156,0.7615639567375183,38,0.050863568,19,57,2881,1.2379252,-0.75147694
GALFTUSDT-HBARUSDT,02/01-05/31,-8.445371,0.984941303730011,31,-0.2724313,12,49,2881,5.8759065,-4.571889
APEXUSDT-AVAUSDT,02/01-05/31,-1.4310193,0.7434237003326416,41,-0.03490291,23,59,2881,2.087319,-3.7450638
AFCUSDT-ANKRUSDT,02/01-05/31,1.4463222,0.3235197961330414,28,0.051654365,15,41,2881,2.4248857,-2.915777
AFCUSDT-BICOUSDT,02/01-05/31,8.74373,0.36178046464920044,32,0.27324155,18,46,2881,7.0994134,-2.9082136
FILUSDC-JUVUSDT,02/01-05/31,5.8879795,0.3210151195526123,47,0.12527616,23,70,2881,2.301935,-0.76254606
DOTUSDT-FTTUSDT,02/01-05/31,1.6185205,0.7601115703582764,38,0.042592645,18,58,2881,1.2381916,-1.1169827
APEXUSDT-KASTAUSDT,02/01-05/31,-1.8617845,0.6190140247344971,39,-0.047738064,21,57,2881,2.0114017,-6.0938396
APEXUSDC-AVAUSDT,02/01-05/31,2.0152562,0.6384808421134949,33,0.061068367,15,51,2881,1.8267267,-2.6739464
AXLUSDT-FILUSDT,02/01-05/31,-3.6716824,0.4615497291088104,34,-0.10799066,12,55,2881,2.9320467,-3.1512609
CTCUSDT-DMAILUSDT,02/01-05/31,-2.2568874,0.33923470973968506,34,-0.06637904,13,55,2881,0.86697346,-0.7888075
FILUSDT-JUVUSDT,02/01-05/31,8.468397,0.3264288008213043,47,0.18017866,26,67,2881,3.0960886,-0.75359565
AXSUSDT-KUBUSDT,02/01-05/31,-0.24085993,0.3545723855495453,38,-0.006338419,14,62,2881,1.4928546,-0.7885848
DYDXUSDT-KCALUSDT,02/01-05/31,-1.2947521,0.2795178294181824,37,-0.034993302,17,57,2881,2.055502,-1.1964258
ARTYUSDT-KDAUSDT,02/01-05/31,-2.9565537,0.7658859491348267,37,-0.07990686,9,65,2881,1.0599849,-0.7570637
AXLUSDT-FILUSDC,02/01-05/31,-0.5601045,0.44970083236694336,34,-0.016473662,14,53,2881,3.3242679,-2.2550132
CELOUSDT-CGPTUSDT,02/01-05/31,-1.9225276,0.4255865812301636,48,-0.040052656,25,71,2881,0.94177634,-1.4342358
HNTUSDT-INTERUSDT,02/01-05/31,-2.889501,0.5812410116195679,45,-0.06421114,22,67,2881,0.88560647,-1.0281547
ATOMUSDT-GODSUSDT,02/01-05/31,0.5090889,0.5852131843566895,41,0.012416801,20,61,2881,2.2326496,-1.3168296
