tag,kind,run_id,sharpe,pnl,max_dd,cost_ratio,trades,pairs,costs
mp1,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs12_corr0p34_pv0p35_mp1,2.9243198839038214,524.6253266085332,-172.3986121348571,0.13712286791507347,2256,27,71.93812936544418
mp1,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs12_corr0p34_pv0p35_mp1,2.6219665565854213,456.856961156107,-180.01288959756494,0.27450590497666694,2256,27,125.40993356704712
mp2,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs16_corr0p34_pv0p35_mp2,2.648936851633932,526.2476229315798,-217.65210533238127,0.17304949911260054,2922,39,91.06688755750656
mp2,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs16_corr0p34_pv0p35_mp2,2.3024655484210665,439.3848960321338,-236.54009890346788,0.3592427458149385,2922,39,157.845836520195
mp3,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs20_corr0p34_pv0p35_mp3,1.806651635207769,362.6119553855097,-304.73341042132233,0.28585227452685624,3536,52,103.65345221757887
mp3,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs20_corr0p34_pv0p35_mp3,1.4318587203118385,266.70392012482625,-326.73628573748283,0.6701873632495812,3536,52,178.7415969967842
mp4,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_mp4,3.3383987560721047,1150.5768860024982,-327.3941652867943,0.13102456644060076,4204,58,150.75383764505386
mp4,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_mp4,3.006652067885646,986.376331236388,-313.6980010410771,0.2617509625187194,4204,58,258.1849541068077
mp5,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs28_corr0p34_pv0p35_mp5,2.6945651630377943,920.4949805676588,-379.0232826495194,0.18883409998173573,4935,64,173.82084119319916
mp5,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs28_corr0p34_pv0p35_mp5,2.3354335084566453,746.6011603191146,-402.7791723767296,0.3963636243100085,4935,64,295.92554181814194
