,PnL
2023-10-01,-0.8677503205835819
2023-10-02,-15.583812044467777
2023-10-03,29.039159620762803
2023-10-04,-0.6630224799737334
2023-10-05,-6.0419555408880115
2023-10-06,2.182896876009181
2023-10-07,7.164912117179483
2023-10-08,8.071969890792388
2023-10-09,11.034139236202464
2023-10-10,-0.04821321275085211
2023-10-11,12.96896628360264
2023-10-12,0.4500955054536462
2023-10-13,-0.7701386958360672
2023-10-14,-18.574694266542792
2023-10-15,8.492052813991904
2023-10-16,7.126883271615952
2023-10-17,3.9175499281845987
2023-10-18,-26.57697472255677
2023-10-19,-1.3576259538531303
2023-10-20,-2.4975754908518866
2023-10-21,-1.126963290385902
2023-10-22,13.807647468987852
2023-10-23,0.44712708494625986
2023-10-24,53.17380550317466
2023-10-25,5.701039826497436
2023-10-26,13.251830695196986
2023-10-27,2.073350637918338
2023-10-28,-19.66253091674298
2023-10-29,49.75756023824215
2023-10-30,5.24775649420917
2023-10-31,0.75816619861871
2023-11-01,-5.704706929333042
2023-11-02,-2.81326799467206
2023-11-03,2.9300467572174966
2023-11-04,-4.168383969925344
2023-11-05,7.882391213206574
2023-11-06,6.200519239995629
2023-11-07,2.7242183214984834
2023-11-08,-3.6119607078435365
2023-11-09,3.3981974869966507
2023-11-10,-1.3038239143788815
2023-11-11,-27.62310281395912
2023-11-12,2.7908635456115007
2023-11-13,4.175011590123177
2023-11-14,6.407496765255928
2023-11-15,-0.5082635134458542
2023-11-16,-2.266405962407589
2023-11-17,2.4280289504677057
2023-11-18,0.485555287450552
2023-11-19,-0.5866380002116784
2023-11-20,-2.4643074937630445
2023-11-21,-2.0649487930350006
2023-11-22,-3.2378830052912235
2023-11-23,0.7087599928490818
2023-11-24,-1.8554310370236635
2023-11-25,-3.610864570364356
2023-11-26,-6.803541691973805
2023-11-27,0.13777530658990145
2023-11-28,-1.054319592192769
2023-11-29,-7.762687648180872
2023-11-30,1.4909190041944385
2023-12-01,26.14815649553202
2023-12-02,3.6260024146176875
2023-12-03,1.8960058734519407
2023-12-04,15.421299765701406
2023-12-05,5.217137933708727
2023-12-06,-16.7627239379799
2023-12-07,-2.3973569525405765
2023-12-08,19.257732664002106
2023-12-09,-13.208626753999852
2023-12-10,14.40606613829732
2023-12-11,-9.70055219042115
2023-12-12,-4.532534764148295
2023-12-13,-1.4402656899765134
2023-12-14,-8.138758114771917
2023-12-15,-4.869632175308652
2023-12-16,-2.0285008788923733
2023-12-17,6.824528922326863
2023-12-18,-16.19395183143206
2023-12-19,-0.43417984433472157
2023-12-20,10.723982569295913
2023-12-21,-5.716236813925207
2023-12-22,-22.423325458657928
2023-12-23,-13.929603240772849
2023-12-24,-27.765128515660763
2023-12-25,23.850344460457563
2023-12-26,-3.4372313383501023
2023-12-27,-8.299428233876824
2023-12-28,29.533266765996814
2023-12-29,-4.6959402952343225
2023-12-30,-0.1018790751695633
