pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCUSDT,08/02-10/31,-11.372078,0.0,34,-0.3344729,14,54,2881,2.1768155,-3.8019254
ETHUSDC-STETHUSDT,08/02-10/31,2.9532695,0.0,29,0.101836875,16,42,2881,3.2530758,-0.6701121
ETHUSDT-STETHUSDT,08/02-10/31,0.9579749,0.0,27,0.03548055,14,40,2881,3.312536,-1.1610692
ETHUSDC-ETHUSDT,08/02-10/31,-1.3294314,0.0,10,-0.13294314,1,19,2881,0.014174657,-0.1901508
KSMUSDT-SANDUSDT,08/02-10/31,38.741177,0.0,19,2.0390093,13,25,2881,34.166847,-2.9070005
KSMUSDT-SANDUSDC,08/02-10/31,38.405632,0.0,21,1.8288397,12,30,2881,36.292908,-2.8461163
KSMUSDT-STETHUSDT,08/02-10/31,4.249988,0.0,27,0.15740697,14,40,2881,2.846329,-3.0718498
KSMUSDT-RDNTUSDT,08/02-10/31,1.0470333,0.0,21,0.04985873,14,28,2881,2.4537702,-5.2824855
KSMUSDT-UNIUSDT,08/02-10/31,-2.5269797,0.0,20,-0.12634899,9,31,2881,2.7454019,-4.0815477
ETCUSDT-XRPUSDT,08/02-10/31,4.563895,0.0,26,0.17553443,14,38,2881,2.2413106,-0.39986977
ETCUSDT-XRPUSDC,08/02-10/31,5.1136413,0.0,27,0.18939412,15,39,2881,2.3829648,-0.3405713
AVAXUSDC-CAKEUSDT,08/02-10/31,16.70092,0.0,39,0.4282287,25,53,2881,7.8263955,-4.3715587
AVAXUSDT-CAKEUSDT,08/02-10/31,16.509693,0.0,45,0.36688206,28,62,2881,7.1596036,-4.3782697
AXSUSDT-UNIUSDT,08/02-10/31,-11.811527,0.0,19,-0.62165934,7,31,2881,1.3925343,-4.692789
ARUSDT-FILUSDT,08/02-10/31,-14.310302,0.0,39,-0.3669308,20,58,2881,9.772642,-22.68814
AXSUSDT-GMTUSDT,08/02-10/31,15.3832245,0.0,25,0.61532897,17,33,2881,15.347297,-5.0425777
AXSUSDT-GMTUSDC,08/02-10/31,5.1386437,0.0,28,0.18352298,18,38,2881,10.122948,-4.7580504
AXSUSDT-SANDUSDT,08/02-10/31,-4.2312164,0.0,18,-0.23506758,9,27,2881,2.150451,-3.6071675
AXSUSDT-SANDUSDC,08/02-10/31,-5.4430203,0.0,17,-0.32017767,9,25,2881,1.878604,-4.370955
MASKUSDT-XRPUSDC,08/02-10/31,4.0882673,0.0,38,0.10758598,20,56,2881,4.8749394,-2.136577
MASKUSDT-XRPUSDT,08/02-10/31,6.6317444,0.0,37,0.17923634,19,55,2881,4.5725718,-2.0414658
ARKMUSDT-DOTUSDT,08/02-10/31,2.9371395,0.0,29,0.101280674,19,39,2881,1.0272053,-0.43073347
ARKMUSDT-SANDUSDT,08/02-10/31,2.5183015,0.0,29,0.086837985,20,38,2881,1.1612101,-0.7533112
ARKMUSDT-SANDUSDC,08/02-10/31,3.626347,0.0,32,0.113323346,23,41,2881,1.3450291,-0.5312854
ARKMUSDT-CHZUSDT,08/02-10/31,-0.84742975,0.0,33,-0.025679689,18,48,2881,1.3624953,-4.282047
ARKMUSDT-CHZUSDC,08/02-10/31,-3.6314065,0.0,38,-0.09556333,23,53,2881,1.4835026,-4.9931517
NEARUSDT-XTZUSDT,08/02-10/31,-6.4622636,0.0,31,-0.20846012,16,46,2881,4.346082,-2.530133
HFTUSDT-SUIUSDC,08/02-10/31,1.9313391,0.0,25,0.077253565,14,36,2881,4.063801,-2.6265767
HFTUSDT-SUIUSDT,08/02-10/31,3.1363199,0.0,28,0.112011425,14,42,2881,4.275381,-1.7900922
