sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
5.255349793408782,5.281488004735933,-106.07900267513469,-0.010450608272341629,731.2966979192643,151.0,4.843024489531551,17.091666025949703,0.5894039735099338,72.80929112271406,-35.91373113356531,22503,168.0,1031.6710669994354,51.969976905311775,0.009121640308046748,142.37227,-44.765503,3.9201317
