pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCUSDT,08/02-10/31,-6.987143,0.0,48,-0.14556548,21,75,2881,4.701179,-2.20265
ETHUSDC-STETHUSDT,08/02-10/31,5.0734243,0.0,47,0.1079452,25,69,2881,2.6191204,-0.76430565
ETHUSDT-STETHUSDT,08/02-10/31,2.8720086,0.0,40,0.07180022,21,59,2881,2.6920042,-0.94209856
ETHUSDC-ETHUSDT,08/02-10/31,-1.935304,0.0,26,-0.07443477,10,42,2881,0.091699116,-0.22663702
KSMUSDT-SANDUSDT,08/02-10/31,12.599547,0.0,31,0.406437,19,43,2881,12.499304,-1.0365115
KSMUSDT-SANDUSDC,08/02-10/31,13.585627,0.0,28,0.48520094,16,40,2881,13.521019,-0.9569347
KSMUSDT-STETHUSDT,08/02-10/31,-2.38592,0.0,43,-0.05548651,26,60,2881,0.9571701,-2.0816364
KSMUSDT-RDNTUSDT,08/02-10/31,4.669659,0.0,41,0.11389413,28,54,2881,1.8062108,-1.8178024
KSMUSDT-UNIUSDT,08/02-10/31,1.1353605,0.0,39,0.029111806,22,56,2881,0.90941596,-1.3753948
ETCUSDT-XRPUSDT,08/02-10/31,3.376031,0.0,44,0.07672798,24,64,2881,1.4837713,-0.39263633
ETCUSDT-XRPUSDC,08/02-10/31,3.7653866,0.0,44,0.08557697,25,63,2881,1.6786542,-0.38593954
AVAXUSDC-CAKEUSDT,08/02-10/31,-5.219043,0.0,55,-0.09489169,26,84,2881,3.9950674,-3.9227624
AVAXUSDT-CAKEUSDT,08/02-10/31,-11.310293,0.0,56,-0.20196952,25,87,2881,4.5664315,-4.0017905
AXSUSDT-UNIUSDT,08/02-10/31,-11.869087,0.0,43,-0.2760253,21,65,2881,3.0980241,-4.9736223
ARUSDT-FILUSDT,08/02-10/31,-11.124409,0.0,65,-0.17114475,30,100,2881,5.8324666,-15.585955
AXSUSDT-GMTUSDT,08/02-10/31,24.944845,0.0,52,0.47970855,30,74,2881,19.50471,-5.062824
AXSUSDT-GMTUSDC,08/02-10/31,7.017602,0.0,52,0.13495389,33,71,2881,9.825605,-4.777216
AXSUSDT-SANDUSDT,08/02-10/31,-10.07301,0.0,39,-0.25828233,20,58,2881,1.5847266,-4.147777
AXSUSDT-SANDUSDC,08/02-10/31,-13.427505,0.0,40,-0.3356876,17,63,2881,1.8333162,-4.56622
MASKUSDT-XRPUSDC,08/02-10/31,-0.23076022,0.0,58,-0.0039786245,32,84,2881,3.1260111,-2.2020018
