,PnL
2024-05-01,0.0
2024-05-02,1.4191380619886331
2024-05-03,5.06260692171054
2024-05-04,10.981977660907432
2024-05-05,-12.134985859738663
2024-05-06,12.59708381164819
2024-05-07,7.489894532598555
2024-05-08,-13.89779842889402
2024-05-09,0.45427486777771264
2024-05-10,0.3927863722201437
2024-05-11,3.210348972454085
2024-05-12,-11.918740707042161
2024-05-13,1.6553038725396618
2024-05-14,10.934305935690645
2024-05-15,-1.610284892085474
2024-05-16,1.9520831607514992
2024-05-17,1.0488419635221362
2024-05-18,1.8617600216530263
2024-05-19,-3.1580229677492753
2024-05-20,-15.68799729575403
2024-05-21,13.6231813239865
2024-05-22,-8.198375859763473
2024-05-23,-6.242049477645196
2024-05-24,21.110489913378842
2024-05-25,-3.564487548545003
2024-05-26,5.279460199875757
2024-05-27,-1.6381847017910331
2024-05-28,-8.685104988981038
2024-05-29,3.2109502032399178
2024-05-30,-0.6729224666487426
2024-05-31,0.8093944787979126
2024-06-01,7.878044904908165
2024-06-02,10.64015782653587
2024-06-03,-14.099898200016469
2024-06-04,13.452826249122154
2024-06-05,36.98604509863071
2024-06-06,39.22979285940528
2024-06-07,-28.80301849730313
2024-06-08,30.860981679987162
2024-06-09,-14.325284949503839
2024-06-10,1.909294349141419
2024-06-11,33.2137743672356
2024-06-12,15.309500847943127
2024-06-13,4.235547208227217
2024-06-14,3.242280292324722
2024-06-15,11.096857022726908
2024-06-16,-8.85725375651964
2024-06-17,17.451582089066505
2024-06-18,9.377464532852173
2024-06-19,14.59813717380166
2024-06-20,-7.6088670790195465
2024-06-21,4.012415195815265
2024-06-22,-4.224000860005617
2024-06-23,4.003268922679126
2024-06-24,7.194750839844346
2024-06-25,-2.111100288107991
2024-06-26,9.497527585364878
2024-06-27,-1.4668526900932193
2024-06-28,8.523681161925197
2024-06-29,17.359502142993733
2024-06-30,0.0
2024-07-01,-2.325691793812439
2024-07-02,36.518254361115396
2024-07-03,8.439060803037137
2024-07-04,-43.26151611097157
2024-07-05,-12.039921450894326
2024-07-06,21.725146648474038
2024-07-07,24.77759037539363
2024-07-08,-18.273437447845936
2024-07-09,17.802476786077023
2024-07-10,16.13749225018546
2024-07-11,-7.841449066763744
2024-07-12,-10.112233743071556
2024-07-13,2.0898980386555195
2024-07-14,28.336848007515073
2024-07-15,10.24615700863069
2024-07-16,30.943116246024147
2024-07-17,22.523095289245248
2024-07-18,6.877084085193928
2024-07-19,14.740628155879676
2024-07-20,39.145806782878935
2024-07-21,26.597092307405546
2024-07-22,20.32548597618006
2024-07-23,6.541668976657093
2024-07-24,-12.369629632681608
2024-07-25,-6.085807309951633
2024-07-26,1.697301447740756
2024-07-27,5.367139788810164
2024-07-28,0.21403957647271454
2024-07-29,21.301545127294958
2024-07-30,0.0
2024-07-31,19.88463376055006
2024-08-01,-10.751478887395933
2024-08-02,5.266339681111276
2024-08-03,23.53602335753385
2024-08-04,-9.898126054555178
2024-08-05,112.53306797146797
2024-08-06,-13.068281563384517
2024-08-07,-4.512051022611558
2024-08-08,-3.2554181832820177
2024-08-09,4.271305575966835
2024-08-10,-2.205538908019662
2024-08-11,-1.8831996005028486
2024-08-12,-7.120376208797097
2024-08-13,18.374259317759424
2024-08-14,-21.59800743870437
2024-08-15,-4.372820295393467
2024-08-16,10.86627606768161
2024-08-17,-6.700048852246255
2024-08-18,-2.057762870565057
2024-08-19,-27.503344760858454
2024-08-20,1.9295704415999353
2024-08-21,-6.425589071586728
2024-08-22,39.165974414907396
2024-08-23,-22.66874071676284
2024-08-24,18.969418353575747
2024-08-25,31.434475418180227
2024-08-26,1.867522081360221
2024-08-27,-3.5261289458721876
2024-08-28,10.714966339059174
2024-08-29,0.2449295073747635
2024-08-30,7.321925313473912
2024-08-31,17.503182743283105
2024-09-01,-1.261372399632819
2024-09-02,8.032089024083689
2024-09-03,11.67462670034729
2024-09-04,1.6175155490636826
2024-09-05,27.20086046680808
2024-09-06,15.750046067871153
2024-09-07,6.280020587146282
2024-09-08,8.836594746215269
2024-09-09,-14.971021629753523
2024-09-10,11.020274983457057
2024-09-11,-0.574249655706808
2024-09-12,58.01446163735818
2024-09-13,0.5750842995475978
2024-09-14,8.307579182554036
2024-09-15,-6.1684057675884105
2024-09-16,-26.33684532128973
2024-09-17,9.959518787683919
2024-09-18,9.071064688963816
2024-09-19,-0.13395436684368178
2024-09-20,0.2295777266845107
2024-09-21,-10.208563741995022
2024-09-22,4.409975593094714
2024-09-23,7.168242339976132
2024-09-24,14.869160549424123
2024-09-25,26.128464631270617
2024-09-26,8.148981686215848
2024-09-27,10.601454253774136
2024-09-28,0.0
