sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
5.246807482398093,5.214607766481896,-201.41192196623888,-0.019569804568294314,914.6087594640703,61.0,14.993586220722465,52.377989544113156,0.6229508196721312,347.47379982168786,-47.34870625846088,2622,177.0,126.70957674272358,14.64804469273743,0.0027317099955484698,98.11039733886719,-50.875160217285156,5.049319868980174
