,PnL
2023-05-01,0.0
2023-05-02,-12.095299324020743
2023-05-03,26.354971539229155
2023-05-04,13.284561578184366
2023-05-05,8.317002614960074
2023-05-06,68.15550094097853
2023-05-07,1.2089540176093578
2023-05-08,-22.44336555711925
2023-05-09,12.828429386019707
2023-05-10,-13.189679030328989
2023-05-11,1.985352460294962
2023-05-12,5.907485909759998
2023-05-13,23.17160669900477
2023-05-14,-6.134198283776641
2023-05-15,1.8667999356985092
2023-05-16,0.0
2023-05-17,-206.2403815537691
2023-05-18,21.30651145428419
2023-05-19,48.82200139015913
2023-05-20,121.89262688532472
2023-05-21,149.04683666303754
2023-05-22,43.37428173236549
2023-05-23,-9.563779907301068
2023-05-24,-20.4892880320549
2023-05-25,65.22900050319731
2023-05-26,-9.49771605245769
2023-05-27,22.758513558655977
2023-05-28,-19.621725849807262
2023-05-29,-20.72324866987765
2023-05-30,35.13863596133888
2023-05-31,0.0
2023-06-01,97.9546676799655
2023-06-02,59.66376639902592
2023-06-03,-151.89761798083782
2023-06-04,86.54741068184376
2023-06-05,-218.39244389906526
2023-06-06,116.46294344216585
2023-06-07,-6.6799365766346455
2023-06-08,-72.31215330958366
2023-06-09,13.636504914611578
2023-06-10,-103.4313158839941
2023-06-11,2.9725395436398685
2023-06-12,9.484937473200262
2023-06-13,-0.45207370072603226
2023-06-14,-10.262761935591698
2023-06-15,-0.06387121975421906
2023-06-16,62.04923292435706
2023-06-17,-76.76387808844447
2023-06-18,-10.463522912934422
2023-06-19,12.824748277664185
2023-06-20,221.0977264372632
2023-06-21,99.21723515354097
2023-06-22,-7.503778995014727
2023-06-23,48.55203745421022
2023-06-24,10.510171219706535
2023-06-25,27.572082808241248
2023-06-26,-8.162051138235256
2023-06-27,40.96376332594082
2023-06-28,-26.23611455410719
2023-06-29,-16.219463353976607
2023-06-30,-0.027693143114447594
2023-07-01,-87.93707654252648
2023-07-02,55.749482713639736
2023-07-03,4.95173821807839
2023-07-04,-30.22194290906191
2023-07-05,-52.02232399675995
2023-07-06,-106.51738367974758
2023-07-07,73.06271228194237
2023-07-08,-72.6705339923501
2023-07-09,2.464665222913027
2023-07-10,-84.33998781442642
2023-07-11,85.85763719677925
2023-07-12,-23.73270009830594
2023-07-13,-25.197717560455203
2023-07-14,149.24891232792288
2023-07-15,0.0
