sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
3.702242337726067,3.6954626238974435,-65.1525579795416,-0.006337638341182406,366.56006191195047,151.0,2.4275500788870894,11.663272620291483,0.6291390728476821,71.29788927664049,-37.46872401959263,3936,168.0,191.75259706377983,9.090069284064665,0.0016827944606461283,56.18693542480469,-30.416278839111328,0.8599241106398834
