sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
0.5859695719665002,0.5856765794369222,-146.71765206630516,-0.014109885502020785,771.6287588552077,91.0,8.479436910496789,27.443951437122585,0.6813186813186813,158.73080796736758,-42.18351533636451,4334,197.0,0.0,22.0,0.0038878968857462867,100.18468475341797,-71.61087036132812,3.8853256113467936
