pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
ETHUSDC-ETHUSDT,01/31-05/31,-3.3683774,3.027693271636963,52,-0.06477649,29,74,2881,2.6186914,-4.107691,52,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CAKEUSDT-FIDAUSDT,01/31-05/31,10.376041,2.1167635917663574,43,0.2413033,24,62,2881,16.742468,-4.694906,43,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CRVUSDT-HFTUSDT,01/31-05/31,-2.8011322,2.128551483154297,45,-0.06224738,20,69,2881,3.5835097,-2.948745,45,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ETCUSDT-JUVUSDT,01/31-05/31,40.830627,2.0595383644104004,42,0.9721578,28,55,2881,18.645208,-8.143288,42,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FTTUSDT-KSMUSDT,01/31-05/31,-5.266532,2.0290403366088867,42,-0.12539361,20,64,2881,3.3988824,-2.603546,42,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AGLDUSDT-HFTUSDC,01/31-05/31,-2.0321362,2.3575756549835205,49,-0.041472167,25,72,2881,1.9772648,-4.88481,49,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AXSUSDT-DOTUSDT,01/31-05/31,1.0144676,2.289050579071045,48,0.021134742,24,72,2881,2.8867018,-3.641626,48,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DOTUSDT-KDAUSDT,01/31-05/31,6.560444,2.4338932037353516,50,0.13120888,27,73,2881,7.521939,-4.661136,50,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CTCUSDT-ERTHAUSDT,01/31-05/31,-86.06456,1.8613357543945312,37,-2.326069,19,55,2881,17.757128,-53.365776,37,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-KCALUSDT,01/31-05/31,-25.496452,1.8772531747817993,38,-0.6709593,20,56,2881,4.6140494,-39.009956,38,0,0,15.0,15.0,14.999999046325684,15.0
DOTUSDC-KDAUSDT,01/31-05/31,2.8635035,2.338728904724121,48,0.059656322,24,72,2881,7.458756,-5.102333,48,0,0,15.0,15.0,14.999999046325684,15.000000953674316
