adf_stat,pvalue,half_life,crossings,hurst,beta,beta_drift,pair,symbol1,symbol2,verdict,score
-4.88779667058517,3.683284473550243e-05,41.51804285730536,238,0.39161721327352667,0.539741086535965,0.014900167502390843,DGBUSDT/ONEUSDT,DGBUSDT,ONEUSDT,PASS,2.925130834040691
-4.291693965323976,0.00045915656188175597,34.408171553056434,298,0.31654612137683047,8.056693822240566e-05,0.015559681554490754,SANDUSDC/YFIUSDT,SANDUSDC,YFIUSDT,PASS,2.9176100266087284
-5.913375508692847,2.60699738846626e-07,45.94981022270471,286,0.4437086134338167,0.09937263838088288,0.01856998935228376,JASMYUSDT/ALGOUSDT,JASMYUSDT,ALGOUSDT,PASS,2.9071474462411926
-4.4852455940698395,0.00020906987658731574,47.44365793987727,275,0.37276682579802906,134.83870864319093,0.021266107368840624,FILUSDT/ONEUSDT,FILUSDT,ONEUSDT,PASS,2.891578764389924
-3.7681958436691225,0.0032499992141743926,31.39897366022844,310,0.2485252614528204,0.008940261666825962,0.01735183918616825,SLPUSDT/ZRXUSDT,SLPUSDT,ZRXUSDT,PASS,2.880740811927415
-4.160583327946193,0.0007677772322911941,43.4329091013128,320,0.3241919951126897,0.020487679967268153,0.02281697744939207,NEXOUSDT/ZENUSDT,NEXOUSDT,ZENUSDT,PASS,2.878237340430128
-5.510004487122178,1.981953281604828e-06,33.624480365447525,322,0.32675750370694995,29.12048956872089,0.048209827237140554,XECUSDT/BTTUSDT,XECUSDT,BTTUSDT,PASS,2.758931044281481
-4.29603622106143,0.000451285758407924,26.319968711887032,287,0.27639525168111806,22262.18959150454,0.049187226195152305,SANDUSDC/SHIBUSDT,SANDUSDC,SHIBUSDT,PASS,2.7495510114401593
-3.9771570479070744,0.0015349619965821387,48.95395167713667,214,0.31484628093832634,2.3252116307630306e-05,0.06645205826550907,XECUSDT/ADAUSDT,XECUSDT,ADAUSDT,PASS,2.652390088706633
-5.135551839115621,1.1885923889067627e-05,40.17089439702157,246,0.38159964956248205,11.420411077617363,0.07166026650655892,ALGOUSDT/ONEUSDT,ALGOUSDT,ONEUSDT,PASS,2.6415798082283146
-3.948896689093919,0.0017030565617102197,43.526929362531455,346,0.23207225080830912,1.1969596612091058,0.07262111239117333,SANDUSDC/ZRXUSDT,SANDUSDC,ZRXUSDT,PASS,2.619863872427031
-4.767758230527942,6.26594792154743e-05,24.011076826939163,345,0.2799502657783282,9.649386805514316,0.08290503071973396,JASMYUSDT/SLPUSDT,JASMYUSDT,SLPUSDT,PASS,2.5848482516091753
-3.8378958641994894,0.002542538055849317,47.36044193760243,146,0.28666316520658125,36.85216390650768,0.079000861048853,RSS3USDT/SLPUSDT,RSS3USDT,SLPUSDT,PASS,2.579570314197242
-4.436075554754449,0.0002561079707379012,40.962830026751725,228,0.3282140485648207,8.686509142413141e-05,0.08601135488906698,XECUSDT/HBARUSDT,XECUSDT,HBARUSDT,PASS,2.567382145847286
-3.879558446808864,0.0021905436189854615,71.92546737581414,220,0.33299351267657923,0.32968474605119724,0.000473267787192806,RSS3USDT/ZRXUSDT,RSS3USDT,ZRXUSDT,PASS,2.4757282248741816
