tag,kind,run_id,sharpe,pnl,max_dd,cost_ratio,trades,pairs,costs
slz2p5,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz2p5,2.5732810120000633,734.1879136512944,-345.24126915528905,0.23679906878330437,5100,58,173.8550142645836
slz2p5,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz2p5,2.147645717285904,569.8108802532595,-349.23721977797686,0.5189930931161968,5100,58,295.727911233902
slz2p75,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz2p75,3.5057714879501902,1348.4851991134747,-360.8875526000047,0.13290619522882374,4825,58,179.22203713655472
slz2p75,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz2p75,3.156771985211829,1148.338482292951,-355.77957385079935,0.26600431716814876,4825,58,305.46299386024475
slz3p0,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz3p0,4.347608484121389,2153.7583445101045,-424.1818856834434,0.08771153355894462,4602,58,188.90944731235504
slz3p0,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz3p0,4.043359133375769,1908.5670885222498,-418.1135809253901,0.16886050155862356,4602,58,322.281595826149
slz3p25,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz3p25,1.7843850079961647,581.5371681973375,-513.0369303183397,0.23655472806977895,4433,58,137.56536668539047
slz3p25,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz3p25,1.510826108287068,445.6088655170279,-500.8568863578148,0.5282315295533518,4433,58,235.3846526145935
slz3p5,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz3p5,2.471627985448909,938.7856032406344,-593.3248396460549,0.1539377589293226,4302,58,144.51455187797546
slz3p5,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_slz3p5,2.199049814464293,782.6494976272224,-580.3663390802103,0.31645359639935833,4302,58,247.67224824428558
